91,gas pedal,gas pedal
92,gsr,gsr
93,behavioural gestures,behavioural gestures
94,respiration,respiration
95,critical flicker fusion frequency (cff) test,critical flicker fusion frequency (cff) test
95,critical flicker fusion (cff),critical flicker fusion frequency (cff) test
95,critical flicker fusion frequency,critical flicker fusion frequency (cff) test
96,perclos p80,perclos p80
97,ir sensor,infrared (ir) sensor
97,infrared (ir) sensor,infrared (ir) sensor
97,infrared sensor,infrared (ir) sensor
98,activity monitors,activity monitors
98,activity monitor,activity monitors
99,blood oxygen saturation,blood oxygen saturation
100,rgb cameras,rgb camera
100,rgb colour camera,rgb camera
100,rgb camera,rgb camera
101,block local-binary-pattern features,block local-binary-pattern features
102,hand pressure sensors,hand pressure sensors
103,blink detection,blink detection
103,blink tracking,blink detection
104,head pose recognition,head pose estimation
104,3d head pose estimation,head pose estimation
104,head pose estimation,head pose estimation
105,histogram of oriented gradients (hog),histogram oriented gradient (hog)
105,histogram oriented gradient (hog),histogram oriented gradient (hog)
106,salivary assay,salivary assay
107,eye closure time,eye closure time
107,eye closure duration,eye closure time
108,final speed,final speed
109,nds,nds
110,eye status analysis,eye status analysis
110,eye status,eye status analysis
111,diaries,diaries
112,eye state detection,eye state detection
112,eye states detection,eye state detection
112,eye state classification,eye state detection
113,samn-perelli fatigue ratings,samn-perelli fatigue ratings
114,inertial motion sensing,inertial motion sensing
115,head movement monitoring,head movement monitoring
115,head posture monitoring,head movement monitoring
116,infrared oculography,infrared oculography
117,pvt,pvt
118,actigraphs,actigraphs
118,actigraph,actigraphs
119,adaboost algorithm,adaboost algorithm
120,bvp,bvp
121,mouth opening ratio (mor),mouth opening ratio (mor)
122,inspiration duration,inspiration duration
123,tracking data,tracking data
124,velocity,velocity
125,photoplethysmogram (ppg) signal,photoplethysmogram (ppg) signal
125,photoplethysmogram (ppg),photoplethysmogram (ppg) signal
126,anthropometric measures,anthropometric measures
126,anthropometric measurements,anthropometric measures
127,principal component analysis,principal component analysis
128,video analysis,video analysis
128,video image analysis,video analysis
129,vertical neck bending angles,vertical neck bending angles
129,neck bending angle,vertical neck bending angles
129,horizontal neck bending angles,vertical neck bending angles
130,face video,face video
131,sound,sound
132,oximeter,oximeter
133,kalman filtering,kalman filtering
133,kalman filter,kalman filtering
134,video images,video images
135,depth maps,depth map
135,depth map,depth map
136,postural changes,postural changes
137,line crossings,inappropriate line crossings
137,inappropriate line crossings,inappropriate line crossings
138,obd-ii,obd-ii
139,k-means clustering,k-means clustering
140,wavelets transform,wavelets transform
140,wavelet transform,wavelets transform
141,positive amplitude-velocity ratio,positive amplitude-velocity ratio
141,negative amplitude-velocity ratio,positive amplitude-velocity ratio
142,eyelid closure,eyelid closures
142,prolonged eyelid closures,eyelid closures
142,eyelid closures,eyelid closures
143,wifi signals,wifi signals
144,steering wheel angles,steering wheel angles
144,steering wheel angle,steering wheel angles
145,ocular variables,ocular variables
145,ocular parameters,ocular variables
146,piezoelectric sensor,piezoelectric sensor
146,piezoresistive sensor,piezoelectric sensor
147,wearable sensors,wearable sensors
148,co sensor,co2 sensor
148,co2 sensor,co2 sensor
149,eye features,eye features
149,eye image features,eye features
150,voice information,voice information
151,standard deviation of yaw rate acceleration (sdy),standard deviation of yaw rate acceleration (sdy)
152,gaze orientation,gaze orientation
152,gaze position,gaze orientation
152,gaze direction,gaze orientation
153,facial key points,facial key points
153,face key points,facial key points
154,functional near-infrared spectroscopy (fnirs),functional near-infrared spectroscopy (fnirs)
154,functional near infrared spectroscopy (fnirs),functional near-infrared spectroscopy (fnirs)
155,polysomnography,polysomnography
156,embedded system,embedded system
157,subjective self-assessment surveys,subjective self-assessment surveys
158,steering grip force,steering grip force
159,inter-beat-interval (ibi),inter-beat-interval (ibi)
160,standard deviation of lateral position (sdlp),standard deviation of lateral position (sdlp)
161,power-spectrum density (psd),power spectrum density (psd)
161,power spectrum density (psd),power spectrum density (psd)
162,physiological measures,physiological measures
162,physiological indicators,physiological measures
163,gyroscopes,gyroscopes
163,gyroscope,gyroscopes
164,head nod frequency (hnf),head nod frequency (hnf)
165,connected component analysis,connected component analysis
166,microsleep,microsleep
166,microsleeps,microsleep
167,motional,motional
168,vehicular,vehicular
168,vehicular-based,vehicular
169,electrodermal activity,electrodermal activity
169,electrodermal response,electrodermal activity
170,facial skin temperature,facial skin temperature
170,facial skin temperature distribution,facial skin temperature
170,skin temperature,facial skin temperature
171,environmental,environmental
172,driver's images,driver's images
172,driver image information,driver's images
173,eec,eec
174,image acquisition,image acquisition
175,throttle,throttle
176,vehicle-driver interaction,vehicle-driver interaction
176,driver-vehicle interaction,vehicle-driver interaction
177,frequency doubler,frequency doubler
178,ir-uwb radar,ir-uwb radar
178,uwb radar,ir-uwb radar
179,facial components analysis,facial components analysis
180,support vector machine (svm),support vector machines
180,support vector machines,support vector machines
181,particulate matter sensor,particulate matter sensor
182,thermal camera,thermal camera
183,saccadic eye movement,saccadic eye movements
183,saccadic eye movements,saccadic eye movements
183,saccadic eye-movements,saccadic eye movements
184,brain biophysiological signals,brain biophysiological signals
185,proximity sensor,proximity sensor
185,proximity sensors,proximity sensor
186,facial action units (aus),facial action units (aus)
186,facial action units,facial action units (aus)
187,mems magnetometer,mems magnetometer
188,alcohol sensor (mq-135),alcohol sensor (mq-135)
189,electromyograms,electromyogram
189,electromyogram,electromyogram
189,electromyogram (emg),electromyogram
190,blood pressures,blood pressures
190,blood pressure,blood pressures
191,fuzzy entropy,fuzzy entropy
192,cutting force,cutting force
193,simulated driving performance,simulated driving performance
193,driving simulator performance,simulated driving performance
193,simulated driving task,simulated driving performance
194,sleep logbook,sleep logbook
195,mathematical morphology,mathematical morphology
196,driving performance measures,driving performance measures
196,driving performance,driving performance measures
197,borg cr-10 scale,borg cr-10 scale
198,skin color features,skin color features
198,skin color feature,skin color features
199,infrared cameras,infrared camera
199,infrared camera,infrared camera
199,ir camera,infrared camera
199,infrared led camera,infrared camera
199,infrared-cut camera,infrared camera
199,infrared camera video recording,infrared camera
200,stroop effect,stroop effect
201,eye gaze tracking,gaze tracking
201,gaze direction tracking,gaze tracking
201,gaze tracking,gaze tracking
202,blood volume pulse (bvp),blood volume pulse (bvp)
203,eyelid distance measurement,eyelid distance measurement
204,optic flow,optic flow
205,phog,phog
206,eye blink,eye blink
206,eye-blink,eye blink
206,eye blinks,eye blink
207,skeletal data,skeletal data
207,skeleton data,skeletal data
208,spatial location of three key points,spatial location of three key points
209,thermogalvanic,thermogalvanic
210,bio-signal variation,bio-signal variation
211,vision-based,vision-based
212,noise level,noise level
213,head nodding,head nodding
213,head nodding angle,head nodding
213,nodding,head nodding
214,reaction time (rt) tests,reaction time (rt) tests
215,brake pedal,brake pedal
216,vehicle trajectory,vehicle trajectory
217,video streaming,video streaming
218,oculomotor movement,oculomotor movement
219,mouth features,mouth features
219,mouth characteristics,mouth features
220,haar-like features,haar-like features
220,haar features,haar-like features
221,dadt,dadt
222,p300,p300
223,(theta+alpha)/(alpha+beta),(theta+alpha)/(alpha+beta)
224,eye closure percentage,eye closure percentage
224,percentage of eye closure,eye closure percentage
225,tracking error statistics,tracking error statistics
226,facial/eye tracking,facial tracking
226,face tracking,facial tracking
226,facial tracking,facial tracking
226,facial feature tracking,facial tracking
227,facial feature point location,facial feature point location
228,osler test,osler test
229,integral projection,integral projection
230,rfid-based respiration monitoring,rfid-based respiration monitoring
231,bihistogram equalization,bihistogram equalization
232,steering input behavior monitoring,steering input behavior monitoring
233,acoustic sensor,acoustic sensor
233,acoustic sensors,acoustic sensor
233,acoustic sensing,acoustic sensor
234,inertial unit,inertial unit
234,inertial motion units,inertial unit
235,vision sensor,vision sensor
236,motion detection,motion detection
237,cecg,cecg
238,edge detection,edge detection
239,lightweight ssd detection model,lightweight ssd detection model
240,functional connectivity (fc),functional connectivity (fc)
241,not found,not found
242,gps,gps
243,maintenance of wakefulness test (mwt),maintenance of wakefulness test (mwt)
243,maintenance of wakefulness test,maintenance of wakefulness test (mwt)
244,imu,imu
245,salivary alpha-amylase,salivary alpha-amylase
245,salivary alpha-amylase (saa),salivary alpha-amylase
245,salivary amylase activity,salivary alpha-amylase
246,pupillary reflex,pupillary reflex
247,gt block,gt block
248,task load index,task load index
249,duty/sleep diaries,sleep/duty diary
249,sleep/duty diary,sleep/duty diary
250,constriction amplitude,constriction amplitude
251,steering wheel data acquisition,steering wheel data acquisition
251,steering wheel data,steering wheel data acquisition
252,temperature,temperature
253,speech recognition,speech recognition
254,gsm,gsm
255,fine operation ability,fine operation ability
256,yolov3,yolov3
257,behavorial,behavorial
258,eye motion,eye motion
259,eye feature extraction,eye feature extraction
259,eye regions extraction,eye feature extraction
259,eye texture feature extraction,eye feature extraction
260,attention value,attention value
261,mean sleep latency test,mean sleep latency test
262,event-related potentials (erps),event-related potentials (erps)
263,saccade amplitude,saccade amplitude
263,average saccade amplitude,saccade amplitude
264,biometric measurements,biometric measurements
265,eye openness,eye openness
266,standardised lid closure speed,standardised lid closure speed
267,'facial expression','facial expression'
267,facial expression,'facial expression'
268,pressure sensor array,pressure sensor array
268,pressure sensors array,pressure sensor array
269,ccd image sensor camera,ccd image sensor camera
269,ccd camera,ccd image sensor camera
270,glucocorticoid,glucocorticoid
271,go/nogo paradigm,go/nogo paradigm
272,tvf-emd,tvf-emd
273,psd,psd
274,median filtering,median filtering
275,mar,mar
276,epworth sleepiness scale,epworth sleepiness scale
276,epworth sleepiness score,epworth sleepiness scale
276,epworth sleepiness scale (ess),epworth sleepiness scale
277,subjective report,subjective report
277,subjective report scores,subjective report
277,subjective reporting,subjective report
278,complexity function,complexity function
279,car acceleration sensors,car acceleration sensors
280,pulse signal detection,pulse signal detection
281,eyebrow position,eyebrow position
282,accuracy,accuracy
283,heart activity,heart activity
283,cardiac activity,heart activity
284,mouth openness,mouth openness
285,urine amt6s,urine amt6s
286,colour segmentation,color segmentation
286,color segmentation,color segmentation
287,lateral position variations,lateral position variations
287,lateral position,lateral position variations
288,steering operation,steering operation
288,steering,steering operation
289,nasal eda (neda),nasal eda (neda)
290,r-r-i,r-r-i
291,facial dynamic changes,facial dynamic changes
292,3d deep learning network,3d deep learning network
293,phoneme spectrogram,phoneme spectrogram
294,limit switch,limit switch
295,huawei smartwatch,huawei smartwatch
296,force derivative,force derivative
297,yawn,yawn
297,yawns,yawn
298,vibration sensors,vibration sensors
299,head detection,head detection
299,head direction detection,head detection
300,lane tracking performance,lane tracking performance
301,heart-rate variability (hrv),heart-rate variability (hrv)
301,heart rate variability (hrv),heart-rate variability (hrv)
302,stop-bang,stop-bang
302,stop-bang (sb),stop-bang
303,mtcnn,mtcnn
304,pupil-based features,pupil tracking
304,pupil detection,pupil tracking
304,pupil tracking,pupil tracking
305,surface electromyography (semg),surface electromyography
305,electromyography,surface electromyography
305,surface electromyography,surface electromyography
306,li-fi,li-fi
307,copilot,copilot
308,psychomotor vigilance task (pvt-b),psychomotor vigilance task (pvt-b)
308,psychomotor vigilance task (pvt),psychomotor vigilance task (pvt-b)
309,image histograms,image histograms
310,optalert (tm),optalert (tm)
311,efv,efv
312,ads1298,ads1298
313,out-of-lane driving events,out-of-lane driving events
314,samn-perlli crew status check,samn-perlli crew status check
314,samn-perelli crew status check,samn-perlli crew status check
315,freeman chain,freeman chain
316,rfid,rfid
316,rfid-based,rfid
317,capacitive coupling electrode,capacitive coupling electrode
317,capacitive coupling electrodes,capacitive coupling electrode
318,vehicle-based sensors,vehicle-based sensors
318,vehicle sensors,vehicle-based sensors
319,engine speed,engine speed
320,blood biomarkers,blood biomarkers
321,accelerator sensor,accelerator sensor
322,perclose,perclose
323,computer-vision techniques,computer-vision techniques
324,transmitting antenna array,transmitting antenna array
324,receiving antenna array,transmitting antenna array
325,hog,hog
326,quadrature mixers,quadrature mixers
327,shannon entropy,shannon entropy
328,respiration sensor,respiration sensor
329,clock,clock
330,voice quality features,voice quality features
331,behavioral analysis,behavioral analysis
332,fitness-for-duty test,fitness-for-duty test
333,ess,ess
334,relaxation value,relaxation value
335,exposed sclera,exposed sclera
336,pulse oximetry,pulse oximetry
336,oximetry pulse,pulse oximetry
336,oximetry pulse signal,pulse oximetry
336,pulse oximeter,pulse oximetry
337,expiration duration,expiration duration
338,music logs,music logs
339,near-infrared spectroscopy (nirs),near-infrared spectroscopy (nirs)
339,near infrared spectroscopy (nirs),near-infrared spectroscopy (nirs)
340,facial features,facial feature
340,facial feature,facial feature
341,cameras,cameras
341,camera,cameras
342,face tracing,face tracing
342,facial feature tracing,face tracing
343,facial image features extraction,facial feature extraction
343,facial region extraction,facial feature extraction
343,facial feature extraction,facial feature extraction
344,smooth pursuit,smooth pursuit
345,skin color segmentation,skin color segmentation
346,perspective transformation,perspective transformation
347,b-ors,b-ors
348,ellipse fitting,ellipse fitting
349,bp ann,bp ann
350,video monitoring,video monitoring
351,light,light
352,alpha wave,alpha wave
353,cdf analysis,cdf analysis
354,hand over-face touches,hand over-face touches
355,joystick tracking,joystick tracking
356,anchor box sizing,anchor box sizing
357,watch-pat,watch-pat
358,iowa gambling task,iowa gambling task
359,facial data,facial data
359,facial data acquisition,facial data
359,facial image/video data,facial data
360,engagement index,engagement index
361,physical movement-based methods,physical movement-based methods
362,ssb modulator,ssb modulator
363,digit symbol substitution test,digit symbol substitution test
364,vertical projection matching,vertical projection matching
365,object detection,object detection
366,soft percentage of eyelid closure (soft perclos),percentage of eyelid closure (perclos)
366,percentage of eye closure time (perclos),percentage of eyelid closure (perclos)
366,percentage of eye closure (perclos),percentage of eyelid closure (perclos)
366,percentage of eyelid closure (perclos),percentage of eyelid closure (perclos)
367,phase locking value (plv),phase locking value (plv)
368,control time histories,control time histories
369,aircraft state measurements,aircraft state measurements
370,work schedule,work schedule
371,nasa-tlx,nasa-tlx
372,beat frequency of sight line,beat frequency of sight line
373,mouth aspect ratio (mar),mouth aspect ratio
373,mouth aspect ratio,mouth aspect ratio
373,eye-mouth aspect ratios,mouth aspect ratio
374,delay of lid reopening,delay of lid reopening
375,cnn,cnn
376,gradient vectors,gradient vectors
377,lateral acceleration,lateral acceleration
377,lateral acceleration rates,lateral acceleration
378,cognitive performance,cognitive performance
379,pom,pom
380,angle sensor,angle sensor
381,seismocardiography,seismocardiography
382,lf/hf ratio,lf/hf ratio
383,bayevsky stress index,bayevsky stress index
384,regression trees,regression trees
385,touch response,touch response
386,force platform,force platform
387,vehicle lane position,lane positioning
387,lane positioning,lane positioning
387,lane position,lane positioning
388,visual fatigue meter (vfm),visual fatigue meter (vfm)
389,behavioural data acquisition,behavioural data acquisition
389,behavioral data acquisition,behavioural data acquisition
390,pixel-pattern-based texture features,pixel-pattern-based texture features
391,load center position,load center position
392,spo2,spo2
393,stft,stft
394,obd-to-bluetooth dongle,obd-to-bluetooth dongle
395,skin electric potential,skin electric potential
396,contextual information,contextual information
397,pca,pca
398,heart rate sensor,heart rate monitoring
398,heart rate detection,heart rate monitoring
398,heart rate monitoring,heart rate monitoring
398,heart rate monitor,heart rate monitoring
398,pulse rate monitoring,heart rate monitoring
399,facial analysis,facial analysis
399,facial image analysis,facial analysis
399,face analysis,facial analysis
400,neural network,neural network
401,sweating,sweating
402,head pitch angle (hpa),head pitch angle (hpa)
403,vehicle operating data,vehicle data
403,vehicular data,vehicle data
403,in-vehicle data,vehicle data
403,vehicle data,vehicle data
404,zigbee,zigbee
405,hue (h) channel,hue (h) channel
406,yawn frequency (yf),yawning frequency
406,yawning rate,yawning frequency
406,yawning frequency,yawning frequency
406,yawn frequency,yawning frequency
407,constriction latency,constriction latency
408,keyframe selection algorithm,keyframe selection algorithm
409,complex reactionmeter drenovac (crd),complex reactionmeter drenovac (crd)
410,driving time,driving time
410,time of driving,driving time
411,grip monitoring,grip monitoring
411,grip detection,grip monitoring
412,humidity sensor,humidity sensor
413,nanosecond pulse near-field sensing (npns),nanosecond pulse near-field sensing (npns)
414,strain,strain
415,side-slip angle,side-slip angle
416,hilbert-huang transform,hilbert-huang transform
417,endpoint interaction forces,endpoint interaction forces
418,haar cascade,haar cascade
418,haar cascades,haar cascade
419,eye blinking analysis,eye blink analysis
419,eye blink analysis,eye blink analysis
419,eye-blink analysis,eye blink analysis
420,sleep monitoring,sleep monitoring
421,saccade velocity,saccade velocity
421,saccade velocity profile,saccade velocity
422,prosodic,prosodic
423,apen,apen
424,peropen,peropen
425,facial movement,facial movement
426,thermal imagery,thermal image
426,thermal imaging,thermal image
426,thermal image,thermal image
427,activity records,activity records
428,assr,assr
429,heading error,heading error
430,contactless,contactless
431,hand landmarks,hand landmarks
432,ltv system,ltv system
433,facial thermal imaging,facial thermal imaging
434,fitbit versa 2,fitbit versa 2
435,em,em
436,shi-tomasi detector,shi-tomasi detector
437,fmri,fmri
438,tachograph records,tachograph records
439,improved camshift algorithm,improved camshift algorithm
440,eye closure detection,eye closure detection
441,heart rate variation,heart rate variability
441,heart rate variability,heart rate variability
441,electrocardiographic heart rate variability,heart rate variability
441,physiological signal (heart rate variability),heart rate variability
442,iris-sclera pattern analysis,iris-sclera pattern analysis
443,standing-position balance test,standing-position balance test
444,epworth scale,epworth scale
445,emergency response capability,emergency response capability
446,resp,resp
447,physiological,physiological
448,symmetries detection,symmetries detection
449,template matching,template matching
450,nodfreq,nodfreq
451,otsu method,otsu method
452,respiration rate,respiration rate
452,respiration rate (rr),respiration rate
453,facial recognition,facial recognition
453,facial image recognition,facial recognition
453,face recognition,facial recognition
453,facial feature recognition,facial recognition
454,ycbcr transformation,ycbcr transformation
455,mmwave radar,mmwave radar
456,eyes aspect ratio (ear),eye aspect ratio (ear)
456,eye aspect ratio (ear),eye aspect ratio (ear)
456,ocular aspect ratio (ear),eye aspect ratio (ear)
457,long short-term memory recurrent neural network,long short-term memory recurrent neural network
458,fom,fom
459,control-related features,control-related features
460,respiratory information,respiratory information
460,respiratory data,respiratory information
461,electric field,electric field
462,imfs,imfs
463,brain connectivity networks,brain connectivity networks
464,flann,flann
465,joint angles,joint angles
466,ippg,ippg
467,wrist activity monitor,wrist activity monitor
467,wrist-worn activity monitor,wrist activity monitor
467,wrist-activity monitoring,wrist activity monitor
468,matcn block,matcn block
469,srnet-fr,srnet-fr
470,eye and mouth state analysis,eye and mouth state analysis
471,kss,kss
472,lms adaptive filter,lms adaptive filter
473,fair-2 test,fair-2 test
474,multi-sensors,multi-sensors
475,late positive potential (lpp),late positive potential (lpp)
476,karolinska sleepiness scale (kss),karolinska sleepiness scale (kss)
476,karolinska sleepiness scale,karolinska sleepiness scale (kss)
477,gaze patterns,eye gaze patterns
477,eye gaze patterns,eye gaze patterns
478,homomorphic filtering,homomorphic filtering
479,bron-lyon attention stability test (blast),bron-lyon attention stability test (blast)
480,lane drifts,lane drifts
480,lane drifting incidents,lane drifts
481,circularity,circularity
482,acceleration data,acceleration data
483,accommodative response,accommodative response
484,eye image data,eye image data
485,mobile app,mobile app
486,image processing,image processing
486,digital image processing,image processing
487,semg,semg
488,actimeter,actimeter
489,rbem,rbem
490,seatbelt detection,seatbelt detection
491,940nm infrared emitting diode,940nm infrared emitting diode
492,reaction time,reaction time
492,reaction time task,reaction time
492,reaction times,reaction time
493,vehicle-based features,vehicle-based features
494,head swaying,head swaying
495,palm electrodermal activity (peda),palm electrodermal activity (peda)
496,driver position,driver position
497,virtual lbs data,virtual lbs data
498,johns drowsiness scale,johns drowsiness scale
499,eye area analysis,eye analysis
499,eye analysis,eye analysis
499,eye feature analysis,eye analysis
500,face position difference (fpd),face position difference (fpd)
501,co2,co2
502,deceleration control,deceleration control
503,vital signs,vital signs
504,blink frequency,blinking frequency
504,blinking frequency,blinking frequency
505,samn-perelli scale,samn-perelli scale
506,peripheral temperature,peripheral temperature
507,adaptive-threshold segmentation,adaptive-threshold segmentation
508,average fixation duration,average fixation duration
509,force,force
510,perclos70,perclos70
511,rpm,rpm
512,posturographic balance,posturographic balance
513,alcohol gas level,alcohol gas level
514,fec,fec
515,eye locating,eye locating
516,capacitance measurements,capacitance measurements
517,eye aperture,eye aperture
518,magnetometer,magnetometer
519,core body temperature,core body temperature
520,driver's head position,driver's head position
520,driver's head rotation,driver's head position
521,back pressure measurement,back pressure measurement
522,king-devick test,king-devick test
523,facial sequences,facial sequences
523,facial image sequences,facial sequences
524,nirs,nirs
525,interior vehicle cameras,interior vehicle cameras
526,torque input,torque input
527,vehicle kinematics,vehicle kinematics
528,berlin test,berlin test
529,psg,psg
530,self-reported stress,self-reported stress
531,distance vectors,distance vectors
532,i and k color information,i and k color information
533,continuous performance test (cpt),continuous performance test (cpt)
534,gray projection variance threshold analysis,gray projection variance threshold analysis
535,sleep-specific questions,sleep-specific questions
536,vld,vld
537,body movements,body movements
537,body motion,body movements
538,image-based data acquisition,image-based data acquisition
539,video recordings,video recordings
539,video recording,video recordings
540,electroencephalogram (eeg),electroencephalography (eeg)
540,electroencephalographic (eeg) activities,electroencephalography (eeg)
540,electroencephalography (eeg),electroencephalography (eeg)
541,closing speed,closing speed
542,video sequences,video sequences
543,yoke inputs,yoke inputs
544,aot,aot
545,optical correlator,optical correlator
546,deep convolutional neural networks,deep convolutional neural networks
547,black ratio,black ratio
548,blazeface,blazeface
549,external traffic information,external traffic information
550,fatigue avoidance scheduling tool (fast),fatigue avoidance scheduling tool (fast)
551,spatial fuzzy e-means (s-fcm) clustering,spatial fuzzy e-means (s-fcm) clustering
552,multichannel frequency-domain ratio indices,multichannel frequency-domain ratio indices
553,respiratory effort,respiratory effort
554,adjusted neck circumference (anc),adjusted neck circumference (anc)
555,breathing patterns,breathing patterns
556,kinetic-related features,kinetic-related features
557,fd-d-2 fit-for-duty,fd-d-2 fit-for-duty
558,transcranial doppler,transcranial doppler
559,technician-observed drowsiness,technician-observed drowsiness
560,pmn-pt crystal sensor,pmn-pt crystal sensor
561,psychophysiological tests,psychophysiological tests
562,steering wheel signal,steering wheel signal
562,steering wheel signals,steering wheel signal
563,lower-face contour,lower-face contour
564,stroke volume data,stroke volume data
565,centroid coordinates of two-hand (arm) region,centroid coordinates of two-hand (arm) region
566,maneuver recognition,maneuver recognition
567,visible light camera sensor,visible light camera sensor
568,bac,bac
569,asm search algorithm,asm search algorithm
570,facial key points detection,facial key point detection
570,facial key point detection,facial key point detection
570,facial landmark key point detection,facial key point detection
571,point cloud,point cloud
572,frame-difference method,frame-difference method
573,wrist actigraphy,wrist actigraphy
574,graphology,graphology
575,engine load,engine load
576,thoracic effort signal analysis,thoracic effort signal analysis
